país,factor_(serie),Año,Valor
Alemania,"Esperanza de vida al nacer, total (años)",2007,79.5341
Alemania,"Esperanza de vida al nacer, mujeres (años)",2007,82.3
Alemania,"Esperanza de vida al nacer, varones (años)",2007,76.9
Argelia,"Esperanza de vida al nacer, total (años)",2007,72.602
Argelia,"Esperanza de vida al nacer, mujeres (años)",2007,73.735
Argelia,"Esperanza de vida al nacer, varones (años)",2007,71.499
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2007,75.046
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2007,76.61
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2007,73.829
Argentina,"Esperanza de vida al nacer, total (años)",2007,75.006
Argentina,"Esperanza de vida al nacer, mujeres (años)",2007,78.515
Argentina,"Esperanza de vida al nacer, varones (años)",2007,71.487
Australia,"Esperanza de vida al nacer, total (años)",2007,81.2927
Australia,"Esperanza de vida al nacer, mujeres (años)",2007,83.7
Australia,"Esperanza de vida al nacer, varones (años)",2007,79.0
Austria,"Esperanza de vida al nacer, total (años)",2007,80.1805
Austria,"Esperanza de vida al nacer, mujeres (años)",2007,83.1
Austria,"Esperanza de vida al nacer, varones (años)",2007,77.4
Brasil,"Esperanza de vida al nacer, total (años)",2007,72.365
Brasil,"Esperanza de vida al nacer, mujeres (años)",2007,75.88
Brasil,"Esperanza de vida al nacer, varones (años)",2007,68.956
Burkina Faso,"Esperanza de vida al nacer, total (años)",2007,54.375
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2007,55.777
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2007,52.878
China,"Esperanza de vida al nacer, total (años)",2007,74.762
China,"Esperanza de vida al nacer, mujeres (años)",2007,77.492
China,"Esperanza de vida al nacer, varones (años)",2007,72.248
Canadá,"Esperanza de vida al nacer, total (años)",2007,80.5437
Canadá,"Esperanza de vida al nacer, mujeres (años)",2007,82.91
Canadá,"Esperanza de vida al nacer, varones (años)",2007,78.29
Camboya,"Esperanza de vida al nacer, total (años)",2007,65.731
Camboya,"Esperanza de vida al nacer, mujeres (años)",2007,67.698
Camboya,"Esperanza de vida al nacer, varones (años)",2007,63.603
Chad,"Esperanza de vida al nacer, total (años)",2007,48.751
Chad,"Esperanza de vida al nacer, mujeres (años)",2007,50.005
Chad,"Esperanza de vida al nacer, varones (años)",2007,47.521
Dinamarca,"Esperanza de vida al nacer, total (años)",2007,78.1951
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2007,80.5
Dinamarca,"Esperanza de vida al nacer, varones (años)",2007,76.0
Ecuador,"Esperanza de vida al nacer, total (años)",2007,74.844
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2007,77.947
Ecuador,"Esperanza de vida al nacer, varones (años)",2007,71.832
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2007,77.129
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2007,79.52
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2007,75.825
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2007,69.128
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2007,71.706
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2007,66.623
Cuba,"Esperanza de vida al nacer, total (años)",2007,77.307
Cuba,"Esperanza de vida al nacer, mujeres (años)",2007,79.694
Cuba,"Esperanza de vida al nacer, varones (años)",2007,75.079
Costa Rica,"Esperanza de vida al nacer, total (años)",2007,78.462
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2007,80.934
Costa Rica,"Esperanza de vida al nacer, varones (años)",2007,76.089
Estados Unidos,"Esperanza de vida al nacer, total (años)",2007,77.9878
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2007,80.6
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2007,75.5
España,"Esperanza de vida al nacer, total (años)",2007,80.8732
España,"Esperanza de vida al nacer, mujeres (años)",2007,84.1
España,"Esperanza de vida al nacer, varones (años)",2007,77.8
Fiji,"Esperanza de vida al nacer, total (años)",2007,66.826
Fiji,"Esperanza de vida al nacer, mujeres (años)",2007,68.727
Fiji,"Esperanza de vida al nacer, varones (años)",2007,65.084
Finlandia,"Esperanza de vida al nacer, total (años)",2007,79.2634
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2007,82.9
Finlandia,"Esperanza de vida al nacer, varones (años)",2007,75.8
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2007,67.5868
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2007,74.02
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2007,61.46
Grecia,"Esperanza de vida al nacer, total (años)",2007,79.439
Grecia,"Esperanza de vida al nacer, mujeres (años)",2007,82.0
Grecia,"Esperanza de vida al nacer, varones (años)",2007,77.0
India,"Esperanza de vida al nacer, total (años)",2007,65.788
India,"Esperanza de vida al nacer, mujeres (años)",2007,67.342
India,"Esperanza de vida al nacer, varones (años)",2007,64.365
Marruecos,"Esperanza de vida al nacer, total (años)",2007,69.604
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2007,71.34
Marruecos,"Esperanza de vida al nacer, varones (años)",2007,67.942
México,"Esperanza de vida al nacer, total (años)",2007,74.238
México,"Esperanza de vida al nacer, mujeres (años)",2007,76.956
México,"Esperanza de vida al nacer, varones (años)",2007,71.54
Nepal,"Esperanza de vida al nacer, total (años)",2007,66.329
Nepal,"Esperanza de vida al nacer, mujeres (años)",2007,68.21
Nepal,"Esperanza de vida al nacer, varones (años)",2007,64.503
Níger,"Esperanza de vida al nacer, total (años)",2007,55.553
Níger,"Esperanza de vida al nacer, mujeres (años)",2007,56.133
Níger,"Esperanza de vida al nacer, varones (años)",2007,54.922
Países Bajos,"Esperanza de vida al nacer, total (años)",2007,80.0976
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2007,82.3
Países Bajos,"Esperanza de vida al nacer, varones (años)",2007,78.0
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2007,80.1512
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2007,82.2
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2007,78.2
Reino Unido,"Esperanza de vida al nacer, total (años)",2007,79.4488
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2007,81.6
Reino Unido,"Esperanza de vida al nacer, varones (años)",2007,77.4
Rwanda,"Esperanza de vida al nacer, total (años)",2007,59.965
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2007,61.158
Rwanda,"Esperanza de vida al nacer, varones (años)",2007,58.628
Samoa,"Esperanza de vida al nacer, total (años)",2007,72.1
Samoa,"Esperanza de vida al nacer, mujeres (años)",2007,75.014
Samoa,"Esperanza de vida al nacer, varones (años)",2007,69.481
Sierra Leona,"Esperanza de vida al nacer, total (años)",2007,50.365
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2007,51.037
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2007,49.656
Sudáfrica,"Esperanza de vida al nacer, total (años)",2007,54.992
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2007,56.852
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2007,52.691
Singapur,"Esperanza de vida al nacer, total (años)",2007,80.4415
Singapur,"Esperanza de vida al nacer, mujeres (años)",2007,82.9
Singapur,"Esperanza de vida al nacer, varones (años)",2007,78.1
Suiza,"Esperanza de vida al nacer, total (años)",2007,81.7415
Suiza,"Esperanza de vida al nacer, mujeres (años)",2007,84.2
Suiza,"Esperanza de vida al nacer, varones (años)",2007,79.4
Venezuela,"Esperanza de vida al nacer, total (años)",2007,73.058
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2007,77.287
Venezuela,"Esperanza de vida al nacer, varones (años)",2007,69.129
Colombia,"Esperanza de vida al nacer, total (años)",2007,73.837
Colombia,"Esperanza de vida al nacer, mujeres (años)",2007,77.391
Colombia,"Esperanza de vida al nacer, varones (años)",2007,70.374
Japón,"Esperanza de vida al nacer, total (años)",2007,82.5071
Japón,"Esperanza de vida al nacer, mujeres (años)",2007,85.99
Japón,"Esperanza de vida al nacer, varones (años)",2007,79.19
Kenya,"Esperanza de vida al nacer, total (años)",2007,58.865
Kenya,"Esperanza de vida al nacer, mujeres (años)",2007,60.211
Kenya,"Esperanza de vida al nacer, varones (años)",2007,57.473
Noruega,"Esperanza de vida al nacer, total (años)",2007,80.3951
Noruega,"Esperanza de vida al nacer, mujeres (años)",2007,82.7
Noruega,"Esperanza de vida al nacer, varones (años)",2007,78.2
Afganistán,"Esperanza de vida al nacer, total (años)",2008,59.852
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2008,61.529
Afganistán,"Esperanza de vida al nacer, varones (años)",2008,58.172
Alemania,"Esperanza de vida al nacer, total (años)",2008,79.7366
Alemania,"Esperanza de vida al nacer, mujeres (años)",2008,82.4
Alemania,"Esperanza de vida al nacer, varones (años)",2008,77.2
Argelia,"Esperanza de vida al nacer, total (años)",2008,72.941
Argelia,"Esperanza de vida al nacer, mujeres (años)",2008,74.071
Argelia,"Esperanza de vida al nacer, varones (años)",2008,71.841
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2008,75.274
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2008,76.84
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2008,74.095
Argentina,"Esperanza de vida al nacer, total (años)",2008,75.641
Argentina,"Esperanza de vida al nacer, mujeres (años)",2008,78.927
Argentina,"Esperanza de vida al nacer, varones (años)",2008,72.276
Australia,"Esperanza de vida al nacer, total (años)",2008,81.3951
Australia,"Esperanza de vida al nacer, mujeres (años)",2008,83.7
Australia,"Esperanza de vida al nacer, varones (años)",2008,79.2
Austria,"Esperanza de vida al nacer, total (años)",2008,80.4317
Austria,"Esperanza de vida al nacer, mujeres (años)",2008,83.3
Austria,"Esperanza de vida al nacer, varones (años)",2008,77.7
Brasil,"Esperanza de vida al nacer, total (años)",2008,72.715
Brasil,"Esperanza de vida al nacer, mujeres (años)",2008,76.134
Brasil,"Esperanza de vida al nacer, varones (años)",2008,69.378
Burkina Faso,"Esperanza de vida al nacer, total (años)",2008,55.342
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2008,56.842
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2008,53.745
China,"Esperanza de vida al nacer, total (años)",2008,74.872
China,"Esperanza de vida al nacer, mujeres (años)",2008,77.562
China,"Esperanza de vida al nacer, varones (años)",2008,72.389
Canadá,"Esperanza de vida al nacer, total (años)",2008,80.7246
Canadá,"Esperanza de vida al nacer, mujeres (años)",2008,83.05
Canadá,"Esperanza de vida al nacer, varones (años)",2008,78.51
Camboya,"Esperanza de vida al nacer, total (años)",2008,66.47
Camboya,"Esperanza de vida al nacer, mujeres (años)",2008,68.479
Camboya,"Esperanza de vida al nacer, varones (años)",2008,64.299
Chad,"Esperanza de vida al nacer, total (años)",2008,49.024
Chad,"Esperanza de vida al nacer, mujeres (años)",2008,50.281
Chad,"Esperanza de vida al nacer, varones (años)",2008,47.788
Dinamarca,"Esperanza de vida al nacer, total (años)",2008,78.4463
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2008,80.7
Dinamarca,"Esperanza de vida al nacer, varones (años)",2008,76.3
Ecuador,"Esperanza de vida al nacer, total (años)",2008,74.983
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2008,78.116
Ecuador,"Esperanza de vida al nacer, varones (años)",2008,71.945
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2008,77.488
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2008,79.75
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2008,76.027
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2008,69.319
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2008,71.93
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2008,66.785
Cuba,"Esperanza de vida al nacer, total (años)",2008,77.429
Cuba,"Esperanza de vida al nacer, mujeres (años)",2008,79.798
Cuba,"Esperanza de vida al nacer, varones (años)",2008,75.209
Costa Rica,"Esperanza de vida al nacer, total (años)",2008,78.445
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2008,81.016
Costa Rica,"Esperanza de vida al nacer, varones (años)",2008,75.99
Estados Unidos,"Esperanza de vida al nacer, total (años)",2008,78.039
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2008,80.6
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2008,75.6
España,"Esperanza de vida al nacer, total (años)",2008,81.1756
España,"Esperanza de vida al nacer, mujeres (años)",2008,84.3
España,"Esperanza de vida al nacer, varones (años)",2008,78.2
Fiji,"Esperanza de vida al nacer, total (años)",2008,66.935
Fiji,"Esperanza de vida al nacer, mujeres (años)",2008,68.885
Fiji,"Esperanza de vida al nacer, varones (años)",2008,65.16
Finlandia,"Esperanza de vida al nacer, total (años)",2008,79.5683
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2008,83.0
Finlandia,"Esperanza de vida al nacer, varones (años)",2008,76.3
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2008,67.9493
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2008,74.28
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2008,61.92
Grecia,"Esperanza de vida al nacer, total (años)",2008,79.939
Grecia,"Esperanza de vida al nacer, mujeres (años)",2008,82.5
Grecia,"Esperanza de vida al nacer, varones (años)",2008,77.5
India,"Esperanza de vida al nacer, total (años)",2008,66.149
India,"Esperanza de vida al nacer, mujeres (años)",2008,67.786
India,"Esperanza de vida al nacer, varones (años)",2008,64.654
Marruecos,"Esperanza de vida al nacer, total (años)",2008,70.048
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2008,71.757
Marruecos,"Esperanza de vida al nacer, varones (años)",2008,68.413
México,"Esperanza de vida al nacer, total (años)",2008,74.152
México,"Esperanza de vida al nacer, mujeres (años)",2008,76.952
México,"Esperanza de vida al nacer, varones (años)",2008,71.376
Nepal,"Esperanza de vida al nacer, total (años)",2008,66.421
Nepal,"Esperanza de vida al nacer, mujeres (años)",2008,68.222
Nepal,"Esperanza de vida al nacer, varones (años)",2008,64.664
Níger,"Esperanza de vida al nacer, total (años)",2008,56.508
Níger,"Esperanza de vida al nacer, mujeres (años)",2008,57.118
Níger,"Esperanza de vida al nacer, varones (años)",2008,55.85
Países Bajos,"Esperanza de vida al nacer, total (años)",2008,80.2512
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2008,82.3
Países Bajos,"Esperanza de vida al nacer, varones (años)",2008,78.3
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2008,80.3512
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2008,82.4
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2008,78.4
Reino Unido,"Esperanza de vida al nacer, total (años)",2008,79.6
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2008,81.7
Reino Unido,"Esperanza de vida al nacer, varones (años)",2008,77.6
Rwanda,"Esperanza de vida al nacer, total (años)",2008,61.134
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2008,62.523
Rwanda,"Esperanza de vida al nacer, varones (años)",2008,59.582
Samoa,"Esperanza de vida al nacer, total (años)",2008,72.155
Samoa,"Esperanza de vida al nacer, mujeres (años)",2008,75.042
Samoa,"Esperanza de vida al nacer, varones (años)",2008,69.55
Sierra Leona,"Esperanza de vida al nacer, total (años)",2008,51.526
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2008,52.251
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2008,50.765
Sudáfrica,"Esperanza de vida al nacer, total (años)",2008,56.022
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2008,58.111
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2008,53.488
Singapur,"Esperanza de vida al nacer, total (años)",2008,80.7902
Singapur,"Esperanza de vida al nacer, mujeres (años)",2008,83.3
Singapur,"Esperanza de vida al nacer, varones (años)",2008,78.4
Suiza,"Esperanza de vida al nacer, total (años)",2008,81.9927
Suiza,"Esperanza de vida al nacer, mujeres (años)",2008,84.4
Suiza,"Esperanza de vida al nacer, varones (años)",2008,79.7
Venezuela,"Esperanza de vida al nacer, total (años)",2008,72.436
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2008,76.91
Venezuela,"Esperanza de vida al nacer, varones (años)",2008,68.325
Colombia,"Esperanza de vida al nacer, total (años)",2008,74.295
Colombia,"Esperanza de vida al nacer, mujeres (años)",2008,77.731
Colombia,"Esperanza de vida al nacer, varones (años)",2008,70.933
